reference_coin,trading_coin,trading_type,sharpe_ratio,total_cumulative_return,num_trades
MBL,BICO,both,5.961956,0.640074,12
MBOX,BICO,both,5.738691,0.582924,15
MKR,BICO,both,2.828174,0.142820,17
MOVR,BICO,both,5.115185,0.325193,14
MTL,BICO,both,5.612331,0.523239,12
NEO,BICO,both,2.078980,0.102375,16
NKN,BICO,both,2.309808,0.117651,17
NMR,BICO,both,4.113890,0.252562,19
OG,BICO,both,6.547428,0.474999,13
OGN,BICO,both,4.208930,0.175942,18
OM,BICO,both,6.405995,0.804089,11
ONE,BICO,both,6.881255,0.564777,19
ONG,BICO,both,5.962688,0.630655,14
ONT,BICO,both,5.634230,0.567027,17
PAXG,BICO,both,6.560366,0.583152,13
PERP,BICO,both,5.183149,0.320609,20
PHA,BICO,both,4.445074,0.171480,15
POND,BICO,both,6.283637,0.497148,15
PORTO,BICO,both,2.143948,0.071519,11
POWR,BICO,both,5.471223,0.490893,17
PUNDIX,BICO,both,2.216409,0.136060,20
PYR,BICO,both,4.008394,0.284459,16
QI,BICO,both,3.188859,0.173740,18
QNT,BICO,both,2.877784,0.177721,19
QTUM,BICO,both,7.010316,0.607717,15
QUICK,BICO,both,5.211042,0.381004,18
RAD,BICO,both,10.200113,1.002837,17
RARE,BICO,both,2.807880,0.208165,20
RAY,BICO,both,3.348669,0.244721,12
REQ,BICO,both,6.714586,0.349218,15
RIF,BICO,both,3.714964,0.269854,22
RLC,BICO,both,5.096414,0.501347,14
RSR,BICO,both,6.078165,0.479610,15
RUNE,BICO,both,4.360177,0.376637,16
RVN,BICO,both,4.040906,0.322407,15
SAND,BICO,both,3.652860,0.183478,17
SC,BICO,both,4.677991,0.426873,16
SHIB,BICO,both,2.153946,0.091983,16
SLP,BICO,both,3.786411,0.228250,14
SOL,BICO,both,6.372737,0.308158,16
STRAX,BICO,both,4.959236,0.417849,15
STX,BICO,both,5.984321,0.420030,12
SUN,BICO,both,3.407848,0.261344,17
SUPER,BICO,both,3.940225,0.350090,17
SXP,BICO,both,7.643289,0.891690,15
TFUEL,BICO,both,3.852574,0.166024,19
TKO,BICO,both,5.812508,0.236202,14
TLM,BICO,both,5.036288,0.519111,13
TRU,BICO,both,3.854075,0.227490,15
TRX,BICO,both,4.195823,0.409527,19
TUSD,BICO,both,3.452980,0.256755,17
TWT,BICO,both,6.343221,0.554073,13
UNI,BICO,both,2.604880,0.188686,16
USDC,BICO,both,6.638126,0.506458,16
USDP,BICO,both,6.415078,0.444811,10
UTK,BICO,both,7.419939,0.573766,12
VET,BICO,both,7.292253,0.741719,10
VOXEL,BICO,both,5.068292,0.278143,8
VTHO,BICO,both,4.209434,0.360882,17
WAXP,BICO,both,5.923991,0.386758,17
WIN,BICO,both,7.803397,0.620612,17
XEC,BICO,both,5.447483,0.335021,10
XLM,BICO,both,3.659751,0.246513,20
XRP,BICO,both,5.391060,0.540012,10
XTZ,BICO,both,5.553986,0.356937,14
XVG,BICO,both,4.358487,0.266221,20
XVS,BICO,both,3.917567,0.190222,18
YFI,BICO,both,6.612855,0.675496,15
YGG,BICO,both,4.179167,0.171046,17
ZEC,BICO,both,6.549987,0.597073,17
ZEN,BICO,both,3.687214,0.230899,19
ZIL,BICO,both,3.460658,0.207861,19
ZRX,BICO,both,5.219750,0.304320,14
ASR,BNB,both,2.186877,7.712490,337
AVA,BNB,both,2.376700,23.478687,348
OG,BNB,both,2.006842,8.114560,335
TWT,BNB,both,2.358296,6.130845,234
XRP,BNB,both,2.035564,13.026061,300
ALCX,BNT,both,2.209213,0.058058,12
FLUX,BNT,both,4.096885,0.050662,12
MOVR,BNT,both,2.532892,0.175703,35
VOXEL,BNT,both,7.763570,0.125702,8
ZEC,BNT,both,2.298429,11.118180,306
AAVE,BTC,both,2.527159,4.562427,291
ALCX,BTC,both,3.657558,0.097134,16
BAKE,BTC,both,3.065114,1.823400,159
BAND,BTC,both,2.302218,3.530845,337
COS,BTC,both,2.423853,4.116391,406
DASH,BTC,both,2.093064,2.673599,315
DIA,BTC,both,2.184371,3.473775,360
DYDX,BTC,both,2.422136,0.436784,79
ETH,BTC,both,2.033338,2.281930,220
FUN,BTC,both,2.042752,2.885758,396
GNO,BTC,both,2.197283,0.352253,111
ILV,BTC,both,2.851855,0.346502,73
MASK,BTC,both,2.821294,1.175726,185
PAXG,BTC,both,2.270406,3.997548,443
PHA,BTC,both,2.753461,1.016581,162
QTUM,BTC,both,2.006542,2.600358,316
RAD,BTC,both,2.921411,0.349934,87
REQ,BTC,both,2.112108,0.400783,110
SAND,BTC,both,2.344233,3.804103,384
SOL,BTC,both,2.019334,3.196610,362
TRU,BTC,both,2.320478,2.182825,294
UNI,BTC,both,2.059667,3.048998,309
UTK,BTC,both,2.130950,3.081862,392
VOXEL,BTC,both,4.987691,0.064213,10
XRP,BTC,both,2.164547,3.252318,310
XTZ,BTC,both,2.416165,4.037269,332
ZRX,BTC,both,2.726475,5.734374,349
ALCX,C98,both,5.330231,0.215224,13
AMP,C98,both,5.258125,0.436687,26
ATA,C98,both,2.051922,1.777798,122
ATOM,C98,both,2.578438,3.057863,130
AUDIO,C98,both,2.172726,1.688300,126
AVA,C98,both,3.894329,7.103883,143
BNT,C98,both,2.350523,2.050468,128
CAKE,C98,both,2.130541,1.687574,138
CHESS,C98,both,2.574705,0.500428,51
COS,C98,both,2.890250,3.535789,136
DGB,C98,both,2.092563,1.455630,113
DUSK,C98,both,2.340445,2.064647,146
EGLD,C98,both,2.200463,1.515092,140
ENS,C98,both,2.151280,0.177320,33
FET,C98,both,2.814703,4.042838,141
FIO,C98,both,2.615696,3.157678,134
FLUX,C98,both,2.262012,0.064678,11
FORTH,C98,both,2.946826,2.975024,134
FUN,C98,both,2.715866,2.131017,132
JASMY,C98,both,2.423692,0.163973,33
KNC,C98,both,2.115710,1.480637,132
LRC,C98,both,2.143413,1.601196,125
MOVR,C98,both,4.512321,0.554436,33
OM,C98,both,2.021042,1.550360,135
PHA,C98,both,3.160880,4.353690,133
PORTO,C98,both,5.258321,0.469290,28
RIF,C98,both,2.022071,1.586818,144
RUNE,C98,both,2.698938,2.752254,120
UMA,C98,both,2.478880,2.511042,132
VOXEL,C98,both,4.069868,0.159648,12
PEOPLE,CAKE,both,25.935382,0.057129,3
VOXEL,CAKE,both,2.052863,0.017869,8
ALCX,CELO,both,4.697973,0.235996,18
PEOPLE,CELO,both,44.966741,0.029653,3
AMP,CELR,both,3.886103,0.366892,27
CHESS,CELR,both,3.683117,0.870564,55
CVX,CELR,both,9.230724,0.018307,2
FARM,CELR,both,2.419187,1.422457,125
HIGH,CELR,both,2.403025,0.051453,10
JASMY,CELR,both,2.110014,0.154088,25
QUICK,CELR,both,2.231374,1.261206,115
VOXEL,CELR,both,4.910253,0.172978,10
ALCX,CFX,both,2.784400,0.160471,15
AUCTION,CFX,both,2.732985,0.423396,52
FXS,CFX,both,5.618292,0.229748,12
HIGH,CFX,both,4.582791,0.035880,7
MOVR,CFX,both,3.677656,0.443964,40
PORTO,CFX,both,2.125975,0.182572,26
QI,CFX,both,2.554495,0.292129,27
RAD,CFX,both,3.684513,0.944777,69
ALGO,CHESS,both,2.251944,0.496539,51
FXS,CHESS,both,5.338996,0.210958,12
AGLD,CHR,both,2.209907,0.676922,77
ALCX,CHR,both,2.685199,0.143844,17
AMP,CHR,both,4.981314,0.574180,22
ATA,CHR,both,3.234599,8.759094,170
AUCTION,CHR,both,5.259094,1.485995,50
CHESS,CHR,both,5.088255,1.892435,59
CKB,CHR,both,3.001071,65.827156,313
DF,CHR,both,3.789642,2.585476,91
DYDX,CHR,both,2.025367,0.778288,100
HIGH,CHR,both,10.982329,0.256010,7
IDEX,CHR,both,2.568902,1.320216,101
LAZIO,CHR,both,3.793511,1.548810,62
PEOPLE,CHR,both,35.088599,0.087934,2
POWR,CHR,both,3.117067,0.353068,27
QNT,CHR,both,2.103853,1.327383,154
RAD,CHR,both,3.264912,1.312793,83
RARE,CHR,both,3.549600,1.482999,65
RAY,CHR,both,2.686097,1.886591,112
SHIB,CHR,both,3.003139,8.874734,182
VOXEL,CHR,both,3.010281,0.111575,10
ALCX,CHZ,both,3.141574,0.169762,13
AMP,CHZ,both,4.646833,0.233748,17
AUCTION,CHZ,both,6.614974,1.186877,42
CHESS,CHZ,both,2.966428,0.577002,48
DF,CHZ,both,2.225329,0.523642,80
DYDX,CHZ,both,2.123414,0.561479,78
ENS,CHZ,both,2.522658,0.186473,27
FLUX,CHZ,both,5.547225,0.088865,12
FXS,CHZ,both,6.966066,0.249213,16
JASMY,CHZ,both,3.663269,0.293271,28
MOVR,CHZ,both,7.580022,0.728334,30
PORTO,CHZ,both,2.480842,0.200296,31
QI,CHZ,both,4.057214,0.409074,24
RARE,CHZ,both,2.925397,0.675250,58
VOXEL,CHZ,both,10.601636,0.304886,8
AVA,CITY,both,3.810902,0.358486,43
DCR,CITY,both,2.320910,0.247700,35
FIO,CITY,both,3.257604,0.301488,34
FUN,CITY,both,2.051546,0.203829,48
FXS,CITY,both,3.948370,0.109479,15
MLN,CITY,both,3.194904,0.295264,47
PEOPLE,CITY,both,7.141957,0.014610,2
POND,CITY,both,4.386834,0.418945,35
VOXEL,CKB,both,6.605356,0.116602,9
ADX,COMP,both,4.492033,0.536660,47
AGLD,COMP,both,2.423554,0.348791,67
ALCX,COMP,both,5.039240,0.297012,16
AMP,COMP,both,4.668276,0.392117,27
ASR,COMP,both,2.653636,11.260236,335
BAKE,COMP,both,2.759485,3.451456,158
BICO,COMP,both,5.110267,0.205064,15
BTC,COMP,both,2.791944,20.858992,346
CHESS,COMP,both,3.375773,0.511652,57
CITY,COMP,both,2.180519,0.190763,43
DYDX,COMP,both,2.880026,0.812330,79
ENS,COMP,both,3.783255,0.307507,32
FIDA,COMP,both,2.851565,0.413905,60
FLUX,COMP,both,11.335252,0.374101,11
FXS,COMP,both,3.456312,0.133628,15
GALA,COMP,both,3.105369,0.773359,84
GTC,COMP,both,2.088301,1.105521,155
IDEX,COMP,both,2.151626,0.467751,100
ILV,COMP,both,3.205117,0.615337,64
JASMY,COMP,both,3.316125,0.276538,31
MASK,COMP,both,2.831942,2.951306,180
MBOX,COMP,both,2.170181,0.709610,111
MOVR,COMP,both,5.736300,0.714835,37
PHA,COMP,both,2.019823,1.135558,167
PORTO,COMP,both,3.990769,0.331402,31
POWR,COMP,both,4.296935,0.369920,29
QI,COMP,both,2.379017,0.207937,30
RAD,COMP,both,2.432588,0.409847,88
RARE,COMP,both,2.325239,0.390419,68
RAY,COMP,both,2.653123,0.918963,99
SANTOS,COMP,both,2.821718,0.150727,16
SFP,COMP,both,2.627373,7.558156,247
SHIB,COMP,both,2.579391,2.890920,183
SYS,COMP,both,3.002206,0.747826,83
TRU,COMP,both,2.693810,10.719975,324
VOXEL,COMP,both,6.157831,0.234251,10
YGG,COMP,both,4.107455,0.935363,76
ALCX,COS,both,10.213330,0.513825,17
AMP,COS,both,5.371745,0.846887,19
CHESS,COS,both,3.120229,0.861722,56
CITY,COS,both,3.918693,1.025057,36
ENS,COS,both,4.631236,0.855632,35
HIGH,COS,both,20.707311,0.282687,6
JASMY,COS,both,6.555876,1.465385,25
MOVR,COS,both,3.104496,0.657693,42
PEOPLE,COS,both,27.228508,0.086157,3
PORTO,COS,both,3.067174,0.590769,29
POWR,COS,both,5.838828,1.405062,30
PYR,COS,both,6.215008,0.990351,23
QI,COS,both,2.525677,0.361654,32
RARE,COS,both,4.067706,2.017874,55
SANTOS,COS,both,4.294807,0.225456,13
VOXEL,COS,both,9.809867,0.163380,6
MOVR,COTI,both,2.994375,0.325341,41
VOXEL,COTI,both,6.931336,0.208330,9
AUCTION,CRV,both,2.624473,0.504266,61
CHESS,CRV,both,2.121413,0.408917,62
DF,CRV,both,4.210540,2.047903,88
GALA,CRV,both,2.065776,0.736374,99
MLN,CRV,both,4.395842,6.355665,174
MOVR,CRV,both,4.848701,0.982575,42
PEOPLE,CRV,both,14.889967,0.119548,2
PORTO,CRV,both,2.276877,0.240929,35
RARE,CRV,both,2.107850,0.482925,73
VOXEL,CRV,both,3.911748,0.115961,7
YGG,CRV,both,2.014412,0.564527,86
AMP,CTK,both,5.813459,1.435245,21
AUCTION,CTK,both,3.087771,0.886397,48
CHESS,CTK,both,2.642476,0.867452,55
HIGH,CTK,both,6.298155,0.131226,6
JASMY,CTK,both,3.175880,0.521098,24
MOVR,CTK,both,3.388544,0.806438,40
PEOPLE,CTK,both,16.784931,0.035350,2
PORTO,CTK,both,2.773064,0.488613,33
PYR,CTK,both,2.291883,0.194171,29
QI,CTK,both,2.118930,0.329044,34
RAD,CTK,both,2.490224,0.823011,81
VOXEL,CTK,both,5.583694,0.179351,8
ADX,CTSI,both,2.068282,0.423431,48
ALCX,CTSI,both,2.455429,0.121997,15
AUCTION,CTSI,both,4.229251,1.382054,53
CHESS,CTSI,both,3.790259,1.448579,54
FLUX,CTSI,both,2.131724,0.042392,15
FXS,CTSI,both,4.152152,0.153744,17
LAZIO,CTSI,both,2.405769,0.611313,53
MOVR,CTSI,both,3.239097,0.280944,33
SANTOS,CTSI,both,2.825100,0.129046,16
VOXEL,CTSI,both,4.841628,0.155725,10
JASMY,CVC,both,2.796886,0.232114,21
MOVR,CVC,both,3.452347,0.416439,39
QI,CVC,both,2.622473,0.246396,25
VOXEL,CVC,both,2.312021,0.046146,10
1INCH,CVX,both,20.927134,0.180207,2
AAVE,CVX,both,4.675304,0.028910,2
ADX,CVX,both,4.675304,0.028910,2
ALGO,CVX,both,11.763331,0.131380,2
ANKR,CVX,both,17.170723,0.129121,2
AR,CVX,both,5.017118,0.057834,2
ARDR,CVX,both,9.097582,0.052016,2
AUCTION,CVX,both,26.248482,0.123957,3
AVA,CVX,both,6.004764,0.037249,2
BAKE,CVX,both,21.449327,0.143549,2
BAT,CVX,both,6.253157,0.034846,3
BICO,CVX,both,4.460197,0.027941,2
BNB,CVX,both,92.790916,0.144950,2
BNT,CVX,both,16.057173,0.076609,2
BTC,CVX,both,8.295310,0.042965,3
CELO,CVX,both,6.825090,0.038538,3
CELR,CVX,both,9.038186,0.090842,2
CFX,CVX,both,12.513012,0.065438,2
CHR,CVX,both,2.995656,0.024578,2
CKB,CVX,both,15.045927,0.073658,2
COS,CVX,both,20.410818,0.181613,3
CRV,CVX,both,5.224911,0.044590,2
CTSI,CVX,both,16.057173,0.076609,2
DASH,CVX,both,3.364920,0.023798,2
DCR,CVX,both,28.073474,0.220924,2
DEXE,CVX,both,17.915510,0.082939,2
DGB,CVX,both,22.980908,0.093004,2
DIA,CVX,both,15.092981,0.147582,2
DOT,CVX,both,20.388972,0.249183,2
DUSK,CVX,both,21.315022,0.086788,2
DYDX,CVX,both,10.807928,0.163084,2
ETH,CVX,both,39.142348,0.116106,2
FARM,CVX,both,12.731209,0.138017,2
FET,CVX,both,11.907569,0.072454,3
FIDA,CVX,both,15.303513,0.120184,2
FIL,CVX,both,20.447851,0.160840,2
FIS,CVX,both,16.057173,0.076609,2
FLM,CVX,both,5.858965,0.034900,2
FLOW,CVX,both,28.131746,0.167336,2
FORTH,CVX,both,21.399700,0.146316,2
FTT,CVX,both,19.628291,0.102571,2
GHST,CVX,both,15.050180,0.116566,2
GRT,CVX,both,22.980908,0.093004,2
HBAR,CVX,both,9.923264,0.088003,2
HIVE,CVX,both,10.241028,0.056858,2
ICP,CVX,both,8.318428,0.048048,3
IDEX,CVX,both,25.857986,0.160940,2
ILV,CVX,both,8.457911,0.049133,2
IOST,CVX,both,12.395293,0.116703,2
IOTX,CVX,both,14.563256,0.200254,2
JST,CVX,both,12.258817,0.103329,2
KAVA,CVX,both,9.216779,0.064531,3
KNC,CVX,both,20.526122,0.152562,2
LRC,CVX,both,3.435079,0.020802,2
LSK,CVX,both,28.131746,0.167336,2
MASK,CVX,both,28.220163,0.149334,2
MBOX,CVX,both,20.861083,0.186397,2
MINA,CVX,both,21.399700,0.146316,2
MLN,CVX,both,9.560484,0.090596,2
MOVR,CVX,both,17.170723,0.129121,2
MTL,CVX,both,7.158803,0.042844,2
NEAR,CVX,both,11.107082,0.060281,2
NEO,CVX,both,21.399700,0.146316,2
NMR,CVX,both,28.756063,0.233808,3
OG,CVX,both,8.181256,0.091728,2
ONE,CVX,both,12.108009,0.099828,2
ONG,CVX,both,20.028384,0.340383,2
ONT,CVX,both,22.980908,0.093004,2
OXT,CVX,both,17.987345,0.132747,2
PEOPLE,CVX,both,9.923264,0.088003,2
PERP,CVX,both,20.441213,0.240053,2
POWR,CVX,both,37.176976,0.114005,2
PUNDIX,CVX,both,26.562196,0.162989,2
QNT,CVX,both,7.511716,0.083818,2
QUICK,CVX,both,20.437646,0.176236,2
RAD,CVX,both,4.460197,0.027941,2
RIF,CVX,both,7.629207,0.069097,2
ROSE,CVX,both,24.885287,0.043460,2
RSR,CVX,both,25.857986,0.160940,2
RVN,CVX,both,11.389316,0.092539,3
SAND,CVX,both,3.938703,0.024200,2
SANTOS,CVX,both,14.558284,0.072172,2
SFP,CVX,both,13.112146,0.138419,2
SLP,CVX,both,26.562196,0.162989,2
STORJ,CVX,both,17.896720,0.081563,2
STRAX,CVX,both,30.667640,0.105863,2
STX,CVX,both,14.761508,0.117405,2
SUPER,CVX,both,17.919133,0.101744,2
SUSHI,CVX,both,12.445812,0.066241,2
SYS,CVX,both,15.408082,0.114819,3
TRX,CVX,both,26.474158,0.174070,3
TUSD,CVX,both,14.465717,0.102229,2
TWT,CVX,both,21.399700,0.146316,2
UTK,CVX,both,25.475889,0.159802,2
VET,CVX,both,21.399700,0.146316,2
WAN,CVX,both,11.622043,0.120390,2
WIN,CVX,both,14.973194,0.151933,2
XLM,CVX,both,31.447319,0.106949,2
XRP,CVX,both,21.399700,0.146316,2
XTZ,CVX,both,14.111148,0.179082,2
XVS,CVX,both,23.117711,0.090366,2
YGG,CVX,both,21.399700,0.146316,2
ZEC,CVX,both,7.790512,0.071683,2
ALCX,DASH,both,5.565250,0.258285,16
CHESS,DASH,both,2.851106,0.458066,59
ENS,DASH,both,3.013352,0.295385,31
FXS,DASH,both,2.976237,0.086937,15
JASMY,DASH,both,3.578457,0.291768,27
PORTO,DASH,both,2.031031,0.150155,29
POWR,DASH,both,3.122954,0.189702,25
RAD,DASH,both,2.391242,0.497826,86
FXS,DATA,both,2.513043,0.050405,14
HIGH,DATA,both,3.749299,0.043437,7
ACM,DCR,both,2.020459,2.567214,297
ALCX,DCR,both,9.448344,0.825300,12
AMP,DCR,both,4.696587,0.425564,22
ATA,DCR,both,2.460265,1.634654,179
BICO,DCR,both,2.787029,0.098134,16
DEXE,DCR,both,2.934337,1.542324,150
DYDX,DCR,both,2.844160,0.881807,92
ENS,DCR,both,2.909257,0.324487,31
FLUX,DCR,both,5.349987,0.203597,13
FXS,DCR,both,7.540546,0.487028,11
GTC,DCR,both,2.186611,1.225659,178
IDEX,DCR,both,2.503532,0.673120,99
ILV,DCR,both,2.763871,0.624008,74
JASMY,DCR,both,3.179871,0.230450,27
MINA,DCR,both,2.053259,0.733530,113
MLN,DCR,both,3.405736,2.510834,173
MOVR,DCR,both,2.479410,0.282545,38
PHA,DCR,both,2.210933,1.290522,174
POWR,DCR,both,2.939890,0.310735,32
PYR,DCR,both,4.796825,0.368488,25
QI,DCR,both,2.867348,0.319514,34
RAD,DCR,both,2.825941,0.604737,85
REQ,DCR,both,3.526476,1.446319,113
SANTOS,DCR,both,6.426989,0.434700,15
TRU,DCR,both,2.660795,5.874075,310
USDP,DCR,both,2.941302,0.943715,107
VOXEL,DCR,both,18.470924,0.287811,5
CHESS,DEGO,both,2.650627,0.648351,56
ENS,DEGO,both,2.403222,0.359612,32
SHIB,DEGO,both,2.306206,3.530317,166
VOXEL,DEGO,both,3.064781,0.059508,8
ALCX,DENT,both,3.935169,0.270232,13
AMP,DENT,both,2.701344,0.213327,26
AUCTION,DENT,both,4.128989,0.698434,41
CHESS,DENT,both,2.334576,0.367051,47
ENS,DENT,both,2.250747,0.219925,29
FLUX,DENT,both,5.583756,0.259008,14
FXS,DENT,both,6.424489,0.274727,16
PEOPLE,DENT,both,103.726230,0.008833,2
POWR,DENT,both,2.050021,0.150800,25
SANTOS,DENT,both,2.980695,0.178345,16
VOXEL,DENT,both,5.989580,0.262422,9
CITY,DEXE,both,3.441749,0.567577,38
MOVR,DEXE,both,2.973680,0.415497,43
PORTO,DEXE,both,4.715917,0.741916,26
FXS,DF,both,5.106748,0.128049,10
PAXG,DF,both,2.484078,0.467380,76
ALCX,DGB,both,2.363025,0.108793,15
CHESS,DGB,both,3.424346,0.413053,52
FLUX,DGB,both,3.880490,0.093075,14
FXS,DGB,both,6.088675,0.193877,15
HIGH,DGB,both,2.462404,0.040592,7
SANTOS,DGB,both,2.292307,0.087901,16
VOXEL,DGB,both,5.970867,0.156213,9
ALCX,DIA,both,4.537418,0.200081,15
CVX,DIA,both,62.128089,0.071180,2
FXS,DIA,both,2.082499,0.061441,12
HIGH,DIA,both,8.786575,0.120391,9
VOXEL,DIA,both,4.119048,0.095345,12
ALCX,DODO,both,3.862706,0.207769,14
AMP,DODO,both,2.348519,0.268737,23
CHESS,DODO,both,2.459033,0.584626,44
FLUX,DODO,both,9.876539,0.190671,11
FXS,DODO,both,6.566556,0.197224,12
JASMY,DODO,both,3.110166,0.313347,23
PORTO,DODO,both,2.807584,0.387754,27
RAD,DODO,both,2.494087,0.560966,72
SANTOS,DODO,both,2.438179,0.059143,14
VOXEL,DODO,both,9.649400,0.157132,8
ACM,DOGE,both,2.732274,28.839625,259
ALCX,DOGE,both,7.110029,0.311070,10
AUCTION,DOGE,both,3.406712,0.386476,42
BAND,DOGE,both,2.343118,578.251967,386
BAR,DOGE,both,2.717997,4.667446,198
CAKE,DOGE,both,2.110363,8.664352,244
CHESS,DOGE,both,3.474010,0.435525,45
DEGO,DOGE,both,2.039776,7.144249,216
DENT,DOGE,both,2.302068,196.286411,357
DIA,DOGE,both,2.389149,626.619168,376
DODO,DOGE,both,2.325303,12.646359,231
FET,DOGE,both,2.350392,212.323815,421
FIO,DOGE,both,2.119566,201.758801,397
FUN,DOGE,both,2.218142,136.226806,393
HIGH,DOGE,both,2.664892,0.039536,8
ILV,DOGE,both,2.102774,0.374926,58
INJ,DOGE,both,2.264839,282.670316,379
LUNA,DOGE,both,2.631380,330.201521,483
OM,DOGE,both,2.419043,13.968827,239
POND,DOGE,both,2.380860,10.159333,234
RAD,DOGE,both,2.068385,0.279557,76
SAND,DOGE,both,2.415346,601.028144,378
SUPER,DOGE,both,2.007639,6.079334,202
TFUEL,DOGE,both,2.134964,189.992842,385
TLM,DOGE,both,2.033485,2.305014,164
TRB,DOGE,both,2.071091,287.497346,383
VOXEL,DOGE,both,9.416346,0.179135,6
YGG,DOGE,both,2.888893,0.602895,72
ZEC,DOGE,both,2.182790,261.404274,364
CHESS,DOT,both,3.379274,0.494571,57
FLUX,DOT,both,3.115324,0.056168,14
FXS,DOT,both,2.313659,0.071804,16
MOVR,DOT,both,2.417879,0.200817,38
VOXEL,DOT,both,13.196040,0.318947,8
YGG,DOT,both,2.011943,0.413688,84
ACM,DUSK,both,2.694181,9.504795,298
ADX,DUSK,both,4.270072,1.651549,58
AGLD,DUSK,both,2.282003,0.798644,90
ALCX,DUSK,both,6.650698,1.203901,24
AMP,DUSK,both,4.367195,0.955042,30
AUCTION,DUSK,both,3.517506,1.259083,68
BAR,DUSK,both,3.251261,10.123358,227
BICO,DUSK,both,4.296626,0.227055,16
CHESS,DUSK,both,5.068571,3.624330,63
CITY,DUSK,both,3.585358,0.948721,48
ENS,DUSK,both,2.524547,0.529980,48
FIDA,DUSK,both,2.555597,1.156337,79
FLUX,DUSK,both,8.390666,0.563961,14
GALA,DUSK,both,3.171106,2.186830,105
GHST,DUSK,both,2.223667,1.341975,125
GNO,DUSK,both,3.130011,2.553714,121
ILV,DUSK,both,3.580597,2.960222,85
JASMY,DUSK,both,4.701746,1.202868,30
LAZIO,DUSK,both,5.086452,4.281563,61
MBOX,DUSK,both,2.790132,2.755127,131
MINA,DUSK,both,2.941157,2.282116,124
PHA,DUSK,both,3.771946,9.000946,175
PORTO,DUSK,both,5.330174,1.547737,35
POWR,DUSK,both,3.580339,0.942205,33
PYR,DUSK,both,3.484439,0.603059,29
QI,DUSK,both,3.146293,0.663883,35
RAD,DUSK,both,2.960141,1.370759,91
RARE,DUSK,both,2.849478,0.888033,62
RAY,DUSK,both,3.051128,2.794654,113
SANTOS,DUSK,both,5.572682,0.766067,23
SYS,DUSK,both,2.800951,1.535402,95
YGG,DUSK,both,4.903120,5.022158,87
ALCX,DYDX,both,2.531223,0.126169,22
ARPA,DYDX,both,2.715465,1.299279,90
ATOM,DYDX,both,2.622446,1.359568,87
BAKE,DYDX,both,2.311515,0.931017,79
BAND,DYDX,both,2.340633,0.988149,89
BAR,DYDX,both,2.470587,1.329531,90
BNB,DYDX,both,3.427567,2.262894,83
BNT,DYDX,both,2.701352,1.384468,83
BTC,DYDX,both,3.565175,2.635163,79
CAKE,DYDX,both,2.314310,1.005319,93
CELO,DYDX,both,3.636031,2.876478,90
CKB,DYDX,both,2.732811,1.245140,86
DENT,DYDX,both,2.110766,0.857774,81
DGB,DYDX,both,3.071212,1.621682,82
DODO,DYDX,both,2.655178,1.284953,77
EGLD,DYDX,both,2.379117,1.102145,87
ETH,DYDX,both,3.946713,5.881422,80
FET,DYDX,both,2.632443,2.016569,90
FIO,DYDX,both,4.126602,3.459899,91
FLUX,DYDX,both,3.665993,0.100447,12
FUN,DYDX,both,3.767949,4.088983,90
GNO,DYDX,both,3.175488,2.074081,89
GRT,DYDX,both,2.786111,1.463923,94
ILV,DYDX,both,3.003371,0.880743,61
IOTX,DYDX,both,2.041412,0.660048,85
JASMY,DYDX,both,2.628023,0.224256,25
KSM,DYDX,both,2.156971,0.865196,92
LTC,DYDX,both,2.244323,0.910789,85
MANA,DYDX,both,2.934454,1.150888,96
MASK,DYDX,both,3.687285,2.402302,84
NMR,DYDX,both,4.248868,3.603392,111
OGN,DYDX,both,3.590629,2.111618,77
OXT,DYDX,both,2.842179,1.183341,102
QI,DYDX,both,2.054819,0.207618,30
QUICK,DYDX,both,2.441525,1.085546,100
RIF,DYDX,both,4.222445,4.165101,104
RLC,DYDX,both,2.015614,0.843819,100
RSR,DYDX,both,2.188676,0.870026,88
SAND,DYDX,both,3.150215,1.677705,86
SUSHI,DYDX,both,2.203205,0.781595,91
THETA,DYDX,both,3.313530,2.064992,77
TRU,DYDX,both,2.700891,1.328515,92
VOXEL,DYDX,both,6.209423,0.207872,11
WAN,DYDX,both,3.518193,2.469865,92
WAXP,DYDX,both,2.869964,1.499469,86
YFI,DYDX,both,4.138938,3.300933,95
ZEC,DYDX,both,3.123478,1.808945,91
ALCX,EGLD,both,4.898125,0.477719,14
AUCTION,EGLD,both,2.698512,0.570516,64
AVA,EGLD,both,2.312884,25.431670,395
DF,EGLD,both,2.420145,0.665222,78
FXS,EGLD,both,3.023650,0.098778,14
ILV,EGLD,both,2.205157,0.733284,80
OM,EGLD,both,2.552596,5.436540,251
RAD,EGLD,both,2.986435,0.897418,78
RARE,EGLD,both,2.586181,0.576374,68
REQ,EGLD,both,2.819064,1.597866,117
SANTOS,EGLD,both,2.865326,0.107890,16
VOXEL,EGLD,both,4.008565,0.089282,9
ALCX,ENJ,both,3.163484,0.186050,12
AMP,ENJ,both,3.080023,0.186514,25
AR,ENJ,both,2.357098,2.541770,197
AUCTION,ENJ,both,7.807564,2.455567,45
BAKE,ENJ,both,2.554718,3.332370,168
CAKE,ENJ,both,2.496941,7.371278,241
CHESS,ENJ,both,2.985891,0.707533,57
CITY,ENJ,both,3.379048,0.494420,35
CKB,ENJ,both,2.017936,6.864551,297
