trading_coin,reference_coin,trade_type,time_entered,time_exited,log_return
RUNE,HOT,short,2025-01-26 18:00:00,2025-01-26 23:00:00,0.0051495459408316
RUNE,HOT,long,2025-01-27 00:00:00,2025-01-27 14:00:00,-0.0737217972116761
RUNE,HOT,short,2025-01-27 15:00:00,2025-01-28 21:00:00,0.1375730208074438
RUNE,HOT,short,2025-01-29 01:00:00,2025-01-30 08:00:00,-0.0787291648602131
RUNE,HOT,short,2025-01-31 13:00:00,2025-01-31 22:00:00,0.0429682184579863
RUNE,HOT,short,2025-02-01 01:00:00,2025-02-02 04:00:00,0.4861938365763251
RUNE,HOT,long,2025-02-02 09:00:00,2025-02-03 15:00:00,0.0028328630843041
RUNE,HOT,short,2025-02-03 19:00:00,2025-02-04 04:00:00,0.0264153523392177
RUNE,HOT,long,2025-02-06 18:00:00,2025-02-07 01:00:00,0.0
RUNE,HOT,short,2025-02-07 14:00:00,2025-02-08 10:00:00,0.091704083902837
RUNE,HOT,long,2025-02-10 01:00:00,2025-02-11 00:00:00,0.1043241222139215
RUNE,HOT,short,2025-02-11 04:00:00,2025-02-11 13:00:00,0.0200436201880558
RUNE,HOT,short,2025-02-12 08:00:00,2025-02-12 14:00:00,-0.003696861881326
RUNE,HOT,long,2025-02-13 00:00:00,2025-02-13 20:00:00,-0.0191001713734193
RUNE,HOT,short,2025-02-14 15:00:00,2025-02-15 09:00:00,0.0442297482658575
RUNE,HOT,short,2025-02-16 23:00:00,2025-02-17 22:00:00,0.0348072369708038
RUNE,HOT,long,2025-02-18 06:00:00,2025-02-19 02:00:00,0.0169495583137732
RUNE,HOT,short,2025-02-19 07:00:00,2025-02-20 11:00:00,-0.0274902775435762
RUNE,HOT,long,2025-02-20 23:00:00,2025-02-21 03:00:00,-0.0294138852062933
RUNE,HOT,long,2025-02-21 17:00:00,2025-02-22 23:00:00,0.1088028598487991
RUNE,HOT,short,2025-02-23 05:00:00,2025-02-23 18:00:00,-0.0155041865359651
RUNE,HOT,long,2025-02-23 22:00:00,2025-02-25 11:00:00,-0.0650155065985582
RUNE,HOT,long,2025-02-25 17:00:00,2025-02-27 01:00:00,0.1432468183873012
RUNE,HOT,short,2025-02-27 05:00:00,2025-02-27 08:00:00,-0.0483914706521209
RUNE,HOT,short,2025-02-27 10:00:00,2025-02-28 04:00:00,0.1591317404778982
RUNE,HOT,long,2025-02-28 08:00:00,2025-02-28 09:00:00,-0.0287898671786673
RUNE,HOT,short,2025-02-28 15:00:00,2025-03-01 11:00:00,0.0452848645351534
RUNE,HOT,long,2025-03-01 13:00:00,2025-03-01 19:00:00,-0.0262023723940239
RUNE,HOT,long,2025-03-03 02:00:00,2025-03-03 07:00:00,-0.0329778988062421
RUNE,HOT,long,2025-03-03 14:00:00,2025-03-04 07:00:00,-0.1383965529348494
RUNE,HOT,short,2025-03-04 10:00:00,2025-03-04 16:00:00,-0.000870700969244
RUNE,HOT,long,2025-03-05 06:00:00,2025-03-05 08:00:00,-0.0237424169201044
RUNE,HOT,short,2025-03-06 04:00:00,2025-03-06 17:00:00,0.0365448705780733
RUNE,HOT,long,2025-03-07 00:00:00,2025-03-07 07:00:00,0.0200675630508093
RUNE,HOT,long,2025-03-08 19:00:00,2025-03-10 07:00:00,-0.052904898281892
RUNE,HOT,short,2025-03-10 07:00:00,2025-03-11 00:00:00,0.1294166585120625
RUNE,HOT,long,2025-03-11 00:00:00,2025-03-11 19:00:00,0.0922312242160336
RUNE,HOT,long,2025-03-14 09:00:00,2025-03-14 17:00:00,-0.0107750731679585
RUNE,HOT,short,2025-03-15 03:00:00,2025-03-16 00:00:00,0.0033840979842404
RUNE,HOT,short,2025-03-17 03:00:00,2025-03-17 06:00:00,-0.0181587350118711
RUNE,HOT,long,2025-03-17 12:00:00,2025-03-17 21:00:00,-0.0074349784875182
RUNE,HOT,long,2025-03-18 13:00:00,2025-03-18 20:00:00,-0.0162327357618188
RUNE,HOT,short,2025-03-19 06:00:00,2025-03-19 14:00:00,-0.0284062541597332
RUNE,HOT,long,2025-03-19 16:00:00,2025-03-21 05:00:00,-0.0154286454730666
RUNE,HOT,long,2025-03-21 15:00:00,2025-03-21 18:00:00,-0.0016515280384729
RUNE,HOT,long,2025-03-22 00:00:00,2025-03-22 17:00:00,0.0072434924354951
RUNE,HOT,long,2025-03-23 11:00:00,2025-03-24 02:00:00,-0.0126284235481793
RUNE,HOT,short,2025-03-24 06:00:00,2025-03-26 07:00:00,-0.026135230812546
RUNE,HOT,long,2025-03-26 07:00:00,2025-03-27 03:00:00,-0.0206983242158101
RUNE,HOT,long,2025-03-28 13:00:00,2025-03-28 22:00:00,-0.0050847567181101
RUNE,HOT,long,2025-03-29 17:00:00,2025-03-30 03:00:00,0.0203636961470311
RUNE,HOT,short,2025-03-30 07:00:00,2025-03-30 12:00:00,-0.0043878964654193
RUNE,HOT,long,2025-03-30 13:00:00,2025-03-30 15:00:00,-0.014984855095175
RUNE,HOT,long,2025-03-31 14:00:00,2025-04-03 13:00:00,-0.0436206224758902
RUNE,HOT,short,2025-04-03 17:00:00,2025-04-04 09:00:00,-0.0473514090981463
RUNE,HOT,short,2025-04-06 08:00:00,2025-04-06 20:00:00,0.0909282118650746
RUNE,HOT,long,2025-04-06 23:00:00,2025-04-07 07:00:00,-0.0727049813383918
RUNE,HOT,long,2025-04-08 11:00:00,2025-04-08 16:00:00,-0.0628778509524307
RUNE,HOT,long,2025-04-09 18:00:00,2025-04-10 13:00:00,-0.0228633644430719
RUNE,HOT,long,2025-04-12 08:00:00,2025-04-14 04:00:00,0.0181901940600579
RUNE,HOT,long,2025-04-16 14:00:00,2025-04-17 21:00:00,0.0079470616925319
RUNE,HOT,short,2025-04-18 04:00:00,2025-04-18 16:00:00,-0.0158454019485637
RUNE,HOT,short,2025-04-19 06:00:00,2025-04-19 17:00:00,-0.0164434687251161
RUNE,HOT,long,2025-04-19 19:00:00,2025-04-20 05:00:00,-0.0076045993852191
RUNE,HOT,long,2025-04-20 23:00:00,2025-04-21 07:00:00,0.0155932580922949
RUNE,HOT,long,2025-04-21 09:00:00,2025-04-21 17:00:00,-0.0260177277279549
RUNE,HOT,long,2025-04-22 07:00:00,2025-04-23 00:00:00,0.0351461398644592
RUNE,HOT,short,2025-04-23 05:00:00,2025-04-24 01:00:00,0.0099275347604175
RUNE,HOT,long,2025-04-24 03:00:00,2025-04-25 04:00:00,0.0605328492288422
RUNE,HOT,short,2025-04-25 09:00:00,2025-04-26 01:00:00,-0.037821132798858
RUNE,HOT,short,2025-04-26 07:00:00,2025-04-27 05:00:00,0.0325526030377483
RUNE,HOT,long,2025-04-27 12:00:00,2025-04-29 04:00:00,0.0258794479878207
RUNE,HOT,short,2025-04-30 13:00:00,2025-04-30 20:00:00,-0.03796963318908
RUNE,HOT,long,2025-05-01 11:00:00,2025-05-02 09:00:00,-0.0196013535200354
RUNE,HOT,short,2025-05-02 09:00:00,2025-05-03 09:00:00,0.0706175672139534
RUNE,HOT,long,2025-05-03 11:00:00,2025-05-04 13:00:00,0.014173465613923
RUNE,HOT,short,2025-05-04 14:00:00,2025-05-05 12:00:00,0.0316732731049251
RUNE,HOT,long,2025-05-05 18:00:00,2025-05-06 01:00:00,-0.0504839054319921
RUNE,HOT,long,2025-05-06 20:00:00,2025-05-07 08:00:00,0.0320027310861737
RUNE,HOT,short,2025-05-08 08:00:00,2025-05-09 08:00:00,-0.109015156546024
RUNE,HOT,long,2025-05-09 11:00:00,2025-05-09 23:00:00,0.0148250693621564
RUNE,HOT,long,2025-05-10 04:00:00,2025-05-11 00:00:00,0.0895754809585674
RUNE,HOT,long,2025-05-11 03:00:00,2025-05-11 04:00:00,-0.0313148274566641
RUNE,HOT,long,2025-05-11 09:00:00,2025-05-11 13:00:00,-0.0175033640113584
RUNE,HOT,short,2025-05-11 18:00:00,2025-05-12 03:00:00,-0.0368000766100459
RUNE,HOT,long,2025-05-12 04:00:00,2025-05-14 00:00:00,0.107962989475408
RUNE,HOT,short,2025-05-14 05:00:00,2025-05-14 08:00:00,0.0156925518396335
RUNE,HOT,long,2025-05-15 15:00:00,2025-05-16 05:00:00,-0.0130994799535895
RUNE,HOT,short,2025-05-16 07:00:00,2025-05-18 00:00:00,0.1011752992567229
RUNE,HOT,long,2025-05-18 09:00:00,2025-05-19 06:00:00,-0.0604172318188023
RUNE,HOT,short,2025-05-19 06:00:00,2025-05-19 12:00:00,-0.0140025625100537
RUNE,HOT,short,2025-05-19 22:00:00,2025-05-20 17:00:00,-0.0011337869695269
RUNE,HOT,long,2025-05-21 08:00:00,2025-05-22 22:00:00,0.1398095625566005
RUNE,HOT,short,2025-05-23 05:00:00,2025-05-23 18:00:00,0.0489083185974066
RUNE,HOT,short,2025-05-24 14:00:00,2025-05-25 00:00:00,0.0202673603998776
RUNE,HOT,long,2025-05-25 15:00:00,2025-05-26 08:00:00,0.0466889773654629
RUNE,HOT,short,2025-05-27 18:00:00,2025-05-27 23:00:00,-0.0107665741389725
RUNE,HOT,long,2025-05-28 01:00:00,2025-05-28 17:00:00,-0.0338493854741514
RUNE,HOT,short,2025-05-28 23:00:00,2025-05-29 17:00:00,0.0327033363364504
RUNE,HOT,long,2025-05-30 00:00:00,2025-05-30 11:00:00,-0.0271663565406907
RUNE,HOT,short,2025-05-31 04:00:00,2025-05-31 11:00:00,-0.0216525625859939
RUNE,HOT,long,2025-06-03 15:00:00,2025-06-03 20:00:00,-0.034826502788099
RUNE,HOT,short,2025-06-05 07:00:00,2025-06-05 13:00:00,-0.0042984407602144
RUNE,HOT,long,2025-06-06 05:00:00,2025-06-06 14:00:00,0.0125236452111035
RUNE,HOT,long,2025-06-08 19:00:00,2025-06-09 00:00:00,-0.0189203080690453
RUNE,HOT,long,2025-06-09 12:00:00,2025-06-09 23:00:00,0.0327898228229909
RUNE,HOT,short,2025-06-10 14:00:00,2025-06-11 11:00:00,-0.0179871400057679
RUNE,HOT,long,2025-06-11 11:00:00,2025-06-11 15:00:00,0.0125715941419229
RUNE,HOT,long,2025-06-11 21:00:00,2025-06-12 07:00:00,-0.0394788109737874
RUNE,HOT,short,2025-06-14 05:00:00,2025-06-14 16:00:00,0.0283611176216978
RUNE,HOT,long,2025-06-15 16:00:00,2025-06-16 10:00:00,0.0195828712245338
RUNE,HOT,short,2025-06-18 11:00:00,2025-06-18 21:00:00,-0.0239111251195217
RUNE,HOT,short,2025-06-19 22:00:00,2025-06-20 20:00:00,0.0383410433983392
RUNE,HOT,long,2025-06-22 01:00:00,2025-06-22 14:00:00,-0.0479324977490747
RUNE,HOT,short,2025-06-24 05:00:00,2025-06-24 14:00:00,0.0043384015985981
RUNE,HOT,short,2025-06-28 11:00:00,2025-06-28 17:00:00,-0.024860037319395
RUNE,HOT,long,2025-06-29 22:00:00,2025-06-30 03:00:00,-0.0277894619122376
RUNE,HOT,short,2025-07-05 00:00:00,2025-07-05 13:00:00,0.004590673708599
RUNE,HOT,long,2025-07-06 14:00:00,2025-07-06 18:00:00,-0.0120031448613559
RUNE,HOT,short,2025-07-11 09:00:00,2025-07-12 20:00:00,0.0649234573070769
RUNE,HOT,long,2025-07-13 07:00:00,2025-07-13 18:00:00,0.0189610126412521
RUNE,HOT,long,2025-07-14 12:00:00,2025-07-15 03:00:00,-0.0587455107091597
RUNE,HOT,short,2025-07-15 14:00:00,2025-07-16 09:00:00,-0.0593200933370034
RUNE,HOT,long,2025-07-16 17:00:00,2025-07-17 21:00:00,0.0085942824873339
RUNE,HOT,short,2025-07-18 08:00:00,2025-07-18 22:00:00,0.0382212128201976
RUNE,HOT,short,2025-07-20 05:00:00,2025-07-20 22:00:00,-0.0153667326400763
RUNE,HOT,short,2025-07-22 00:00:00,2025-07-22 23:00:00,-0.0030111434976874
RUNE,HOT,short,2025-07-23 07:00:00,2025-07-24 15:00:00,0.084923045484236
RUNE,HOT,long,2025-07-25 05:00:00,2025-07-25 11:00:00,0.0151936624437606
RUNE,HOT,long,2025-08-08 18:00:00,2025-08-09 03:00:00,-0.0071276139242321
RUNE,HOT,long,2025-08-11 07:00:00,2025-08-11 21:00:00,-0.0509664435920276
RUNE,HOT,long,2025-08-12 16:00:00,2025-08-13 18:00:00,0.0149459303872326
RUNE,HOT,short,2025-08-14 04:00:00,2025-08-14 13:00:00,0.0590244193441766
RUNE,HOT,long,2025-08-14 15:00:00,2025-08-15 14:00:00,-0.0174549886182989
RUNE,HOT,short,2025-08-15 23:00:00,2025-08-17 14:00:00,-0.0203052661607455
RUNE,HOT,short,2025-08-19 13:00:00,2025-08-20 04:00:00,0.0084323995245978
RUNE,HOT,short,2025-08-20 10:00:00,2025-08-21 07:00:00,-0.0015337426319486
RUNE,HOT,long,2025-08-22 14:00:00,2025-08-23 02:00:00,0.0186363947589751
RUNE,HOT,short,2025-08-25 20:00:00,2025-08-26 19:00:00,-0.0494227752928542
