reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
MLN,ENJ,both,2.608699,1.803620,168,326,0.602297,0.001848
MOVR,ENJ,both,5.147880,0.882151,40,288,-0.882220,-0.003063
PEOPLE,ENJ,both,147.949489,0.005288,2,241,0.380515,0.001579
PHA,ENJ,both,3.389195,3.267918,161,311,-0.349330,-0.001123
POWR,ENJ,both,2.871229,0.193426,25,272,-0.747806,-0.002749
QI,ENJ,both,5.375573,0.915436,27,272,-1.334042,-0.004905
QUICK,ENJ,both,3.691905,2.122471,113,278,-1.407711,-0.005064
RAD,ENJ,both,2.346264,0.530173,77,344,-0.792942,-0.002305
RAY,ENJ,both,2.309381,0.970207,104,226,0.014823,0.000066
TWT,ENJ,both,2.748679,13.607807,273,284,-0.321555,-0.001132
VOXEL,ENJ,both,8.929357,0.213296,11,313,-1.933300,-0.006177
1INCH,ENS,both,2.180636,0.210595,37,278,0.855881,0.003079
ALCX,ENS,both,2.086441,0.114247,17,337,-1.410966,-0.004187
ALGO,ENS,both,4.345678,0.797308,31,288,-0.741390,-0.002574
AUCTION,ENS,both,3.681701,0.681389,37,372,-2.052263,-0.005517
AUDIO,ENS,both,5.074795,0.814191,29,268,-2.276645,-0.008495
AVA,ENS,both,4.374548,1.191129,35,366,-2.280978,-0.006232
BAKE,ENS,both,4.541237,0.656196,28,270,-0.657606,-0.002436
BNT,ENS,both,3.568094,0.450146,28,272,-1.676230,-0.006163
BTC,ENS,both,3.752333,0.691434,31,262,-1.041259,-0.003974
CAKE,ENS,both,3.076438,0.555876,36,321,-0.249603,-0.000778
CELO,ENS,both,4.201576,0.809341,38,265,-0.755327,-0.002850
CFX,ENS,both,4.499177,0.795860,33,306,-0.492658,-0.001610
CHESS,ENS,both,4.777994,1.255190,30,327,-2.516104,-0.007695
DCR,ENS,both,4.570731,0.954736,31,350,-1.117928,-0.003194
DEXE,ENS,both,2.500044,0.416027,36,331,-2.143597,-0.006476
DF,ENS,both,2.241371,0.324257,30,339,-0.442741,-0.001306
DGB,ENS,both,2.408900,0.285916,30,286,-1.858321,-0.006498
DOT,ENS,both,2.876233,0.503665,27,271,-1.500525,-0.005537
DYDX,ENS,both,2.084821,0.307158,31,282,-1.274311,-0.004519
ETH,ENS,both,2.247859,0.257240,27,256,-2.069014,-0.008082
FARM,ENS,both,3.961932,0.582974,41,334,-2.264655,-0.006780
FET,ENS,both,2.575645,0.424210,37,323,-1.703405,-0.005274
FIO,ENS,both,4.825419,1.066446,38,350,-2.107329,-0.006021
FIS,ENS,both,2.242826,0.325743,36,337,-2.909169,-0.008633
FUN,ENS,both,4.087692,0.840740,38,347,0.516755,0.001489
FXS,ENS,both,3.878448,0.144304,13,341,-1.029462,-0.003019
GRT,ENS,both,2.487669,0.338190,37,290,-0.864116,-0.002980
GTC,ENS,both,2.613864,0.319916,45,284,-1.490888,-0.005250
JST,ENS,both,2.447616,0.302074,34,313,0.840636,0.002686
KSM,ENS,both,3.785678,0.588931,33,287,-1.587604,-0.005532
LUNA,ENS,both,2.509508,0.389324,42,307,-2.743513,-0.008937
MLN,ENS,both,4.031302,1.297585,38,369,-0.508415,-0.001378
NMR,ENS,both,4.465409,0.972584,45,357,-1.677962,-0.004700
OG,ENS,both,4.073124,0.612075,39,362,-2.461458,-0.006800
ONE,ENS,both,2.433473,0.340449,28,244,0.135309,0.000555
OXT,ENS,both,2.612147,0.323770,37,359,-2.383896,-0.006640
PERP,ENS,both,3.547712,0.588075,41,334,-0.874162,-0.002617
POND,ENS,both,2.599672,0.435561,33,340,-2.626215,-0.007724
RAD,ENS,both,2.669979,0.472390,37,375,-2.364267,-0.006305
RIF,ENS,both,3.441785,0.884564,46,350,-1.121251,-0.003204
RLC,ENS,both,4.883365,1.116289,27,329,-0.223508,-0.000679
RUNE,ENS,both,2.215257,0.265380,28,281,-1.104574,-0.003931
SANTOS,ENS,both,2.154117,0.083751,16,362,-3.294681,-0.009101
SUN,ENS,both,2.731580,0.605125,32,334,-0.003022,-0.000009
TRX,ENS,both,4.384395,0.779219,29,319,0.584613,0.001833
XLM,ENS,both,2.066131,0.262859,42,284,-1.321675,-0.004654
XRP,ENS,both,3.014431,0.431373,28,300,-0.325187,-0.001084
XVG,ENS,both,2.733937,0.487743,26,337,-1.011487,-0.003001
XVS,ENS,both,3.059381,0.426260,30,337,-2.558848,-0.007593
ZIL,ENS,both,2.682226,0.486016,33,253,0.826808,0.003268
AMP,ETC,both,2.065984,0.102836,25,309,-0.040677,-0.000132
ATM,ETC,both,2.372969,16.948002,303,313,0.879479,0.002810
AUCTION,ETC,both,3.233013,0.381556,41,340,-0.949655,-0.002793
BAR,ETC,both,2.650529,8.210722,199,328,0.165912,0.000506
CHESS,ETC,both,2.679396,0.295423,52,309,-1.077480,-0.003487
CTK,ETC,both,2.106752,10.408585,337,272,0.378767,0.001393
DOT,ETC,both,2.126338,22.764788,329,183,0.403750,0.002206
JASMY,ETC,both,3.234257,0.216728,26,271,-0.226899,-0.000837
MOVR,ETC,both,5.714363,0.380788,32,274,0.248516,0.000907
OM,ETC,both,2.130670,13.015754,228,285,-0.019192,-0.000067
RAD,ETC,both,2.582823,0.375011,69,345,0.272492,0.000790
SKL,ETC,both,2.120440,11.765908,320,234,0.870844,0.003722
TRU,ETC,both,2.030153,10.353402,267,301,0.351075,0.001166
VOXEL,ETC,both,2.113259,0.033403,10,314,-1.160745,-0.003697
ADX,ETH,both,4.204215,0.404392,41,327,-0.044121,-0.000135
AUCTION,ETH,both,3.074782,0.340900,48,336,-0.446990,-0.001330
BAR,ETH,both,2.201472,1.580199,223,336,0.039922,0.000119
CKB,ETH,both,2.110304,2.290880,297,280,0.152815,0.000546
COTI,ETH,both,2.224028,7.918603,481,260,0.676390,0.002602
FXS,ETH,both,4.180118,0.065542,13,334,0.675500,0.002022
HBAR,ETH,both,2.045018,6.695033,440,233,0.179363,0.000770
JASMY,ETH,both,2.745271,0.157382,28,281,-0.207148,-0.000737
MLN,ETH,both,2.910093,1.287597,168,317,0.217693,0.000687
MOVR,ETH,both,4.208249,0.340207,35,267,0.098946,0.000371
OM,ETH,both,2.317799,2.680011,251,287,-0.341485,-0.001190
POWR,ETH,both,2.519804,0.150291,30,258,0.658575,0.002553
PSG,ETH,both,2.306764,4.255582,333,322,0.533589,0.001657
QUICK,ETH,both,2.298532,0.620696,103,286,-0.589250,-0.002060
SAND,ETH,both,2.150326,6.241460,418,224,-0.351224,-0.001568
SHIB,ETH,both,2.643094,1.716369,157,227,0.329078,0.001450
SNX,ETH,both,2.416044,11.528005,377,274,0.080543,0.000294
VOXEL,ETH,both,5.071506,0.084171,7,313,-0.193979,-0.000620
ZRX,ETH,both,2.027991,6.916117,418,228,0.586668,0.002573
ADX,FARM,both,2.148588,0.594607,49,401,-3.475656,-0.008667
ALCX,FARM,both,2.382347,0.274819,24,334,-2.335094,-0.006991
BICO,FARM,both,5.538997,1.029218,14,305,-2.092135,-0.006859
FLUX,FARM,both,6.723272,1.150895,11,322,-2.250965,-0.006991
FXS,FARM,both,4.529312,0.462638,13,349,-2.258889,-0.006472
HIGH,FARM,both,6.757833,0.627278,9,338,-2.539318,-0.007513
PEOPLE,FARM,both,16.005504,0.311489,2,328,-1.615264,-0.004925
SANTOS,FARM,both,3.274780,0.586485,19,347,-2.284037,-0.006582
VOXEL,FARM,both,5.980769,0.794515,7,341,-1.729162,-0.005071
FXS,FET,both,5.002403,0.247009,14,359,-2.433442,-0.006778
1INCH,FIDA,both,4.236707,0.924940,62,345,0.987466,0.002862
AAVE,FIDA,both,2.818019,0.617630,57,343,0.801604,0.002337
ACM,FIDA,both,3.131441,0.733592,68,331,3.026434,0.009143
AGLD,FIDA,both,3.245609,0.717058,60,318,1.031262,0.003243
AMP,FIDA,both,3.750581,0.308071,26,361,1.792582,0.004966
ANKR,FIDA,both,2.334548,0.477400,69,360,0.229122,0.000636
ARDR,FIDA,both,2.017348,0.462486,71,355,1.492970,0.004206
ARPA,FIDA,both,2.221088,0.433170,67,336,1.346630,0.004008
ASR,FIDA,both,4.091213,1.288622,69,338,2.414709,0.007144
ATA,FIDA,both,3.459956,0.812320,67,345,0.546030,0.001583
ATM,FIDA,both,2.743219,0.584898,61,330,1.734070,0.005255
ATOM,FIDA,both,3.146358,0.822322,63,346,0.713186,0.002061
AUCTION,FIDA,both,2.921464,0.378873,40,375,-0.832700,-0.002221
AVA,FIDA,both,3.437182,0.883908,63,371,-1.621575,-0.004371
BAKE,FIDA,both,4.776805,1.360137,61,342,-0.342627,-0.001002
BAR,FIDA,both,2.352574,0.488374,67,340,1.101648,0.003240
BAT,FIDA,both,3.691344,1.014621,63,353,0.113925,0.000323
BCH,FIDA,both,3.572842,0.617087,60,347,0.608854,0.001755
BEL,FIDA,both,3.365049,0.933152,67,342,0.347675,0.001017
BNB,FIDA,both,4.815736,1.685444,65,342,0.283296,0.000828
BNT,FIDA,both,4.359757,1.091570,55,345,1.089176,0.003157
BTC,FIDA,both,2.760266,0.533576,62,300,1.838435,0.006128
CAKE,FIDA,both,5.929900,2.259084,66,351,0.857125,0.002442
CELO,FIDA,both,2.369687,0.434151,70,341,1.711212,0.005018
CELR,FIDA,both,3.479801,0.869068,65,345,-0.528562,-0.001532
CHESS,FIDA,both,2.742763,0.383088,43,333,0.399105,0.001199
CHR,FIDA,both,2.420334,0.529152,73,346,1.233957,0.003566
CHZ,FIDA,both,3.731055,0.912342,57,339,1.027769,0.003032
CKB,FIDA,both,3.527410,0.923956,71,331,1.448935,0.004377
COS,FIDA,both,3.057581,0.835900,84,339,0.292152,0.000862
CRV,FIDA,both,3.364382,0.925883,69,350,0.178014,0.000509
CTK,FIDA,both,2.720455,0.648104,66,351,1.628917,0.004641
CVC,FIDA,both,4.595091,1.609485,66,321,0.475899,0.001483
DASH,FIDA,both,2.724220,0.517087,63,355,0.218026,0.000614
DCR,FIDA,both,4.119835,1.134972,67,340,1.113095,0.003274
DEGO,FIDA,both,3.700497,1.015238,63,336,-0.780788,-0.002324
DENT,FIDA,both,2.887526,0.655186,54,347,0.844345,0.002433
DGB,FIDA,both,2.659812,0.581388,56,349,-0.485716,-0.001392
DIA,FIDA,both,4.643796,1.474656,63,335,0.746311,0.002228
DODO,FIDA,both,4.733730,1.411515,57,355,-0.660978,-0.001862
DOGE,FIDA,both,2.220715,0.394255,54,329,0.726385,0.002208
DUSK,FIDA,both,3.368853,0.999927,79,361,0.590477,0.001636
DYDX,FIDA,both,3.010841,0.792457,61,332,0.187312,0.000564
ETC,FIDA,both,3.550010,0.555877,47,324,0.148995,0.000460
ETH,FIDA,both,2.774192,0.477575,59,329,0.535258,0.001627
FET,FIDA,both,4.943429,1.254623,70,336,1.435098,0.004271
FIO,FIDA,both,4.787487,1.686190,68,352,-0.465045,-0.001321
FLM,FIDA,both,2.353233,0.492035,59,343,-0.577991,-0.001685
FORTH,FIDA,both,3.660874,0.774194,68,343,-0.136023,-0.000397
FTT,FIDA,both,3.288269,0.513835,53,303,-1.273979,-0.004205
FUN,FIDA,both,3.927323,1.058886,63,343,1.680565,0.004900
GALA,FIDA,both,4.779811,1.228567,67,309,0.951760,0.003080
GTC,FIDA,both,3.198416,0.833773,68,348,-0.271578,-0.000780
HBAR,FIDA,both,4.542287,1.318155,59,332,-0.039970,-0.000120
HIVE,FIDA,both,2.617252,0.667455,68,329,0.904749,0.002750
ICP,FIDA,both,2.798731,0.561392,55,357,-0.116297,-0.000326
ICX,FIDA,both,2.721468,0.570518,61,335,0.630425,0.001882
ILV,FIDA,both,4.484469,1.148703,62,322,0.220847,0.000686
INJ,FIDA,both,5.391715,1.957316,78,332,1.476554,0.004447
IOTA,FIDA,both,3.298284,0.832721,62,345,-1.623010,-0.004704
JUV,FIDA,both,4.665309,1.008665,67,338,2.005579,0.005934
KAVA,FIDA,both,3.072601,0.658407,66,363,1.801961,0.004964
KNC,FIDA,both,4.661351,1.005129,54,338,2.725625,0.008064
LINK,FIDA,both,2.114052,0.343152,59,348,-0.455327,-0.001308
LPT,FIDA,both,5.146755,1.818805,67,353,-0.661071,-0.001873
LSK,FIDA,both,2.439418,0.557474,74,349,-0.072115,-0.000207
LTC,FIDA,both,2.587427,0.409094,54,360,-0.127761,-0.000355
MASK,FIDA,both,3.275829,0.789786,68,358,0.007108,0.000020
MBOX,FIDA,both,2.926613,0.691111,75,332,-0.222636,-0.000671
MINA,FIDA,both,2.929044,0.620900,65,313,1.522536,0.004864
MLN,FIDA,both,3.792428,1.033998,86,352,0.710585,0.002019
MTL,FIDA,both,3.222336,0.739674,56,362,-0.072934,-0.000201
NMR,FIDA,both,2.163047,0.483325,85,349,0.840382,0.002408
OG,FIDA,both,2.125075,0.467035,71,333,1.791904,0.005381
OGN,FIDA,both,4.307715,1.176356,54,340,0.408752,0.001202
OM,FIDA,both,5.151132,1.842484,67,340,0.243231,0.000715
ONE,FIDA,both,4.764036,1.460671,63,327,0.523088,0.001600
OXT,FIDA,both,3.895360,1.148874,72,381,0.822300,0.002158
POWR,FIDA,both,2.136225,0.171072,32,335,1.125139,0.003359
PSG,FIDA,both,4.638409,1.294709,67,327,2.395171,0.007325
QNT,FIDA,both,4.294921,1.347454,74,373,0.487849,0.001308
QUICK,FIDA,both,5.471732,1.881032,75,334,-0.660976,-0.001979
RARE,FIDA,both,3.205955,0.670839,68,344,-0.243666,-0.000708
REQ,FIDA,both,2.176773,0.424355,69,344,1.628694,0.004735
RIF,FIDA,both,2.408801,0.505763,76,353,1.539924,0.004362
RLC,FIDA,both,3.852127,1.075441,63,383,-1.939955,-0.005065
ROSE,FIDA,both,2.970973,1.535746,82,322,-0.011637,-0.000036
RUNE,FIDA,both,2.899962,0.517783,68,331,1.284668,0.003881
RVN,FIDA,both,2.932086,0.696970,61,335,0.333552,0.000996
SAND,FIDA,both,2.911229,0.660646,65,319,0.371602,0.001165
SANTOS,FIDA,both,2.908266,0.133100,15,336,1.290629,0.003841
SC,FIDA,both,2.861627,0.604691,65,338,-0.485435,-0.001436
SFP,FIDA,both,2.742334,0.545515,61,341,-0.669678,-0.001964
SHIB,FIDA,both,5.160230,1.643213,56,313,1.440418,0.004602
SKL,FIDA,both,3.288582,0.857192,70,342,0.856391,0.002504
SLP,FIDA,both,2.049893,0.385581,54,349,-1.608141,-0.004608
SOL,FIDA,both,2.217823,0.304369,19,319,0.318556,0.000999
STORJ,FIDA,both,2.160695,0.440808,77,338,0.556570,0.001647
SUSHI,FIDA,both,3.158826,0.934865,62,341,1.015268,0.002977
SXP,FIDA,both,3.177726,0.762858,60,348,0.704850,0.002025
SYS,FIDA,both,2.694473,0.628184,75,336,-0.197958,-0.000589
THETA,FIDA,both,4.939254,1.552393,54,345,1.041234,0.003018
TLM,FIDA,both,2.828913,0.702009,69,343,-0.463004,-0.001350
TUSD,FIDA,both,2.423805,0.562908,97,299,1.645069,0.005502
UMA,FIDA,both,4.433027,1.410125,77,327,1.066411,0.003261
UNI,FIDA,both,3.169192,0.788459,58,349,0.248902,0.000713
UTK,FIDA,both,3.288103,0.874438,65,328,1.009936,0.003079
VET,FIDA,both,3.559983,0.879230,54,323,0.928719,0.002875
VOXEL,FIDA,both,2.700329,0.068720,10,351,-0.561561,-0.001600
VTHO,FIDA,both,2.504185,0.578736,60,342,0.751273,0.002197
WAN,FIDA,both,2.386003,0.535657,60,328,-0.390201,-0.001190
WAXP,FIDA,both,3.512215,0.831955,76,335,0.690195,0.002060
WIN,FIDA,both,2.045077,0.360813,69,338,1.945372,0.005756
XLM,FIDA,both,3.130179,0.626690,62,344,0.622029,0.001808
XRP,FIDA,both,3.503739,0.875363,44,359,-0.017338,-0.000048
XTZ,FIDA,both,3.671587,0.825619,63,354,0.106223,0.000300
XVG,FIDA,both,2.690020,0.604301,70,337,0.915821,0.002718
XVS,FIDA,both,2.656124,0.524181,68,336,0.614754,0.001830
YFI,FIDA,both,5.202060,1.802746,64,354,0.718082,0.002028
YGG,FIDA,both,2.661000,0.531520,67,338,0.020394,0.000060
ZEC,FIDA,both,3.742046,0.900598,79,358,0.334330,0.000934
ZEN,FIDA,both,3.663053,1.029789,70,354,-1.090971,-0.003082
ZIL,FIDA,both,2.126748,0.481292,59,325,1.324966,0.004077
ZRX,FIDA,both,4.364202,1.092702,56,336,-0.044861,-0.000134
1INCH,FIL,both,2.117606,6.434784,284,233,-0.041401,-0.000178
ACM,FIL,both,4.399161,67.608926,258,325,-0.189483,-0.000583
ALCX,FIL,both,4.443466,0.205360,18,276,-0.478351,-0.001733
ALICE,FIL,both,2.382870,3.938394,212,213,-0.533555,-0.002505
ASR,FIL,both,3.748527,75.821717,297,337,-0.521917,-0.001549
ATM,FIL,both,3.390099,42.019819,302,327,-0.910147,-0.002783
AVA,FIL,both,2.387626,11.163870,386,334,-0.612863,-0.001835
BAR,FIL,both,2.204932,2.874048,208,319,-0.422186,-0.001323
CELO,FIL,both,2.568450,13.059139,299,239,0.797294,0.003336
CKB,FIL,both,2.382584,8.542022,286,279,-0.050216,-0.000180
DEXE,FIL,both,2.191836,1.302653,135,268,1.090850,0.004070
FIDA,FIL,both,2.006608,0.261672,59,321,-1.220174,-0.003801
FLUX,FIL,both,5.008780,0.073262,14,276,-1.309039,-0.004743
FXS,FIL,both,2.189915,0.043057,19,311,0.250152,0.000804
JASMY,FIL,both,4.054580,0.390501,22,269,-1.193023,-0.004435
JUV,FIL,both,3.215885,36.470430,329,326,-0.815852,-0.002503
MASK,FIL,both,2.598594,2.701913,170,242,-0.784083,-0.003240
OG,FIL,both,2.497745,11.210647,319,337,-0.372131,-0.001104
POND,FIL,both,2.322467,5.070596,232,302,-1.087243,-0.003600
PSG,FIL,both,2.882044,23.186880,323,325,-0.250076,-0.000769
REQ,FIL,both,2.571315,1.015626,111,287,0.762223,0.002656
SFP,FIL,both,2.284446,4.799028,247,245,-0.980466,-0.004002
TUSD,FIL,both,2.149651,10.703481,430,308,0.357700,0.001161
USDC,FIL,both,2.815287,32.208720,432,299,0.349909,0.001170
VOXEL,FIL,both,4.591015,0.064791,11,320,-1.787132,-0.005585
YGG,FIL,both,2.319712,0.503022,78,262,-0.266360,-0.001017
JASMY,FIO,both,2.382694,0.209622,24,326,-2.183680,-0.006698
ALCX,FLM,both,2.743088,0.134161,14,306,1.163348,0.003802
AMP,FLM,both,3.684697,0.310187,26,340,0.960816,0.002826
AUCTION,FLM,both,2.135365,0.262641,46,340,0.708618,0.002084
CHESS,FLM,both,3.571924,0.678480,50,314,1.786982,0.005691
CVX,FLM,both,39.072752,0.019328,2,298,1.084269,0.003638
DYDX,FLM,both,3.123849,1.012486,76,264,0.849692,0.003219
ENS,FLM,both,3.254043,0.339834,29,276,2.025998,0.007341
FLUX,FLM,both,4.124076,0.104148,14,313,1.040329,0.003324
FXS,FLM,both,4.355713,0.124517,14,329,1.386964,0.004216
MOVR,FLM,both,4.765925,0.489585,35,295,0.826022,0.002800
VOXEL,FLM,both,7.316755,0.211788,7,337,1.078058,0.003199
YGG,FLM,both,2.154748,0.504165,79,267,1.525403,0.005713
AMP,FLOW,both,2.177049,0.111419,25,314,-1.002459,-0.003193
AVA,FLOW,both,2.894699,1.367936,133,349,-2.373892,-0.006802
CHESS,FLOW,both,2.439673,0.329668,52,297,-1.155860,-0.003892
FLUX,FLOW,both,3.653169,0.083271,13,308,-0.655234,-0.002127
FXS,FLOW,both,4.886392,0.127503,15,336,-1.654983,-0.004926
HIGH,FLOW,both,2.261754,0.019095,7,294,-0.944470,-0.003212
PEOPLE,FLOW,both,21.579089,0.039775,2,276,-0.947026,-0.003431
PYR,FLOW,both,5.593021,0.386524,26,280,-1.309847,-0.004678
RAD,FLOW,both,3.275629,0.574755,71,330,0.015776,0.000048
REQ,FLOW,both,2.731615,0.782303,110,296,-0.019043,-0.000064
VOXEL,FLOW,both,6.989806,0.150037,9,310,-0.915179,-0.002952
ACM,FLUX,both,4.507490,0.283599,11,356,-1.048760,-0.002946
ADA,FLUX,both,2.191085,0.084839,13,278,-1.234765,-0.004442
ADX,FLUX,both,4.185220,0.207116,18,370,-2.076034,-0.005611
ALCX,FLUX,both,3.010462,0.164047,13,329,-0.477748,-0.001452
AMP,FLUX,both,4.658780,0.239751,12,360,-1.894651,-0.005263
ATA,FLUX,both,2.423784,0.095126,11,326,-0.921408,-0.002826
ATM,FLUX,both,4.591751,0.270561,13,346,-1.627727,-0.004704
AUCTION,FLUX,both,3.239255,0.184790,22,367,-2.006238,-0.005467
AVA,FLUX,both,4.385170,0.220094,16,356,-1.476633,-0.004148
AVAX,FLUX,both,2.730737,0.132989,15,313,-1.874108,-0.005988
BAKE,FLUX,both,4.637700,0.288314,12,307,-1.743201,-0.005678
BAR,FLUX,both,6.818637,0.658117,13,359,-2.463811,-0.006863
BAT,FLUX,both,3.035276,0.128521,16,309,-1.589601,-0.005144
BCH,FLUX,both,3.056268,0.155894,14,315,-0.735918,-0.002336
BNB,FLUX,both,3.619382,0.151813,12,310,-0.716433,-0.002311
BTC,FLUX,both,3.096884,0.147939,14,276,-0.835070,-0.003026
C98,FLUX,both,5.215553,0.265707,11,310,-2.760986,-0.008906
CELR,FLUX,both,6.815519,0.466746,16,299,-0.902498,-0.003018
CFX,FLUX,both,2.961002,0.142345,11,328,-2.353689,-0.007176
CHESS,FLUX,both,2.218829,0.097923,13,349,-2.586437,-0.007411
CKB,FLUX,both,2.314412,0.099958,14,317,-1.653962,-0.005218
DATA,FLUX,both,3.127211,0.143152,14,307,0.336381,0.001096
DCR,FLUX,both,3.193599,0.140412,13,326,-2.185510,-0.006704
DYDX,FLUX,both,6.297378,0.388709,12,325,-1.677998,-0.005163
ENJ,FLUX,both,4.675647,0.307062,13,292,-1.383421,-0.004738
ENS,FLUX,both,2.278000,0.100989,12,321,-1.109593,-0.003457
EUR,FLUX,both,4.352020,0.308815,17,459,0.347822,0.000758
FARM,FLUX,both,5.290992,0.337012,11,322,-1.221638,-0.003794
FIDA,FLUX,both,3.483573,0.185021,16,332,-2.619280,-0.007889
FORTH,FLUX,both,2.119628,0.079205,22,347,-2.109445,-0.006079
FUN,FLUX,both,2.304509,0.109396,15,328,1.506221,0.004592
HBAR,FLUX,both,3.624252,0.200151,16,300,-1.741119,-0.005804
HIGH,FLUX,both,8.835402,0.421285,7,325,-1.202738,-0.003701
ICX,FLUX,both,4.580845,0.142534,14,301,-1.810833,-0.006016
IDEX,FLUX,both,2.850917,0.105546,14,305,-1.464705,-0.004802
ILV,FLUX,both,3.976571,0.175051,13,284,-0.824695,-0.002904
IOTA,FLUX,both,3.072752,0.148136,13,310,-1.250885,-0.004035
KSM,FLUX,both,3.502819,0.136756,13,320,-2.265484,-0.007080
LPT,FLUX,both,4.216276,0.196049,11,321,-1.572909,-0.004900
LSK,FLUX,both,8.778248,0.414912,14,341,-1.223080,-0.003587
LTC,FLUX,both,3.612553,0.148784,13,330,-1.589723,-0.004817
MBL,FLUX,both,4.698428,0.216030,11,343,-2.116237,-0.006170
MLN,FLUX,both,4.791793,0.286459,16,354,-1.613640,-0.004558
MOVR,FLUX,both,2.496312,0.102392,17,301,-1.691833,-0.005621
OG,FLUX,both,3.226656,0.183475,15,336,-1.063063,-0.003164
OM,FLUX,both,2.204981,0.092229,17,332,-1.377566,-0.004149
ONE,FLUX,both,4.207664,0.226247,18,290,-2.152537,-0.007423
ONG,FLUX,both,4.241248,0.188742,12,333,-0.940109,-0.002823
OXT,FLUX,both,6.388171,0.346395,11,354,-1.830032,-0.005170
PAXG,FLUX,both,3.531614,0.216279,13,374,0.444087,0.001187
PERP,FLUX,both,3.020414,0.162570,19,333,-0.457326,-0.001373
POND,FLUX,both,4.176902,0.226160,11,330,-3.353151,-0.010161
POWR,FLUX,both,3.626981,0.193626,12,334,-2.122525,-0.006355
PYR,FLUX,both,3.070783,0.174428,13,297,-0.998158,-0.003361
QI,FLUX,both,2.688444,0.117638,10,290,-1.806743,-0.006230
QNT,FLUX,both,2.966321,0.132756,15,336,-0.560703,-0.001669
QTUM,FLUX,both,4.120917,0.182079,12,320,-0.409380,-0.001279
QUICK,FLUX,both,4.862180,0.312470,15,313,-1.549882,-0.004952
RAD,FLUX,both,8.117225,0.396900,15,343,-1.165935,-0.003399
RIF,FLUX,both,4.291621,0.197304,19,362,-0.772689,-0.002134
RLC,FLUX,both,6.230199,0.367550,13,350,-1.721108,-0.004917
ROSE,FLUX,both,2.016540,0.073965,13,270,-0.713445,-0.002642
RUNE,FLUX,both,3.471878,0.184294,16,313,-1.535591,-0.004906
SANTOS,FLUX,both,2.918542,0.183609,12,327,-0.171298,-0.000524
SLP,FLUX,both,6.327589,0.304834,12,293,-0.451090,-0.001540
SPELL,FLUX,both,2.337524,0.005539,2,310,-1.982447,-0.006395
SXP,FLUX,both,4.051513,0.241748,12,303,-1.174210,-0.003875
THETA,FLUX,both,2.936379,0.151202,10,313,-0.435574,-0.001392
TRB,FLUX,both,4.785779,0.291043,10,335,-3.443727,-0.010280
TRU,FLUX,both,10.764269,0.820629,12,340,-1.808269,-0.005318
TRX,FLUX,both,4.873362,0.252166,13,357,-0.988343,-0.002768
TUSD,FLUX,both,2.195088,0.111824,16,290,1.407906,0.004855
UNI,FLUX,both,2.701203,0.119719,11,337,-0.679654,-0.002017
USDC,FLUX,both,4.866905,0.388073,19,305,0.525513,0.001723
USDP,FLUX,both,5.124871,0.302081,9,306,0.953732,0.003117
VOXEL,FLUX,both,2.188379,0.077804,12,335,-2.826593,-0.008438
VTHO,FLUX,both,3.729531,0.133656,11,329,-0.820377,-0.002494
WIN,FLUX,both,2.172716,0.089590,13,302,-0.423044,-0.001401
XLM,FLUX,both,2.784134,0.130196,18,317,-1.271709,-0.004012
XRP,FLUX,both,3.775969,0.219064,12,316,-1.296200,-0.004102
XVS,FLUX,both,3.244802,0.134868,13,336,-0.817494,-0.002433
ZEC,FLUX,both,2.179738,0.088464,17,325,-1.102771,-0.003393
ZEN,FLUX,both,5.542332,0.247625,11,326,-2.558248,-0.007847
ADX,FTT,both,3.299559,0.283545,50,286,1.613530,0.005642
ALCX,FTT,both,3.286623,0.107320,11,245,1.728808,0.007056
AUCTION,FTT,both,2.435219,0.178534,47,285,1.312010,0.004604
COTI,FTT,both,2.007280,7.185345,490,253,1.026356,0.004057
DASH,FTT,both,2.091764,8.295117,400,206,1.433777,0.006960
FLUX,FTT,both,9.102505,0.136555,14,277,1.973845,0.007126
FXS,FTT,both,3.197065,0.062590,13,305,2.245285,0.007362
GTC,FTT,both,2.117637,1.098035,165,256,1.890732,0.007386
JASMY,FTT,both,2.997340,0.134116,30,261,1.581027,0.006058
PHA,FTT,both,2.019538,1.067425,181,286,2.048952,0.007164
RIF,FTT,both,2.407545,6.479441,325,264,1.279024,0.004845
VOXEL,FTT,both,3.970521,0.058936,9,285,1.040092,0.003649
XRP,FTT,both,2.251997,12.806780,401,233,0.942796,0.004046
FXS,FUN,both,2.749341,0.125459,18,351,-1.825518,-0.005201
HIGH,FUN,both,3.021508,0.065629,10,353,-2.321397,-0.006576
PEOPLE,FUN,both,15.449724,0.132780,2,313,-1.751422,-0.005596
1INCH,FXS,both,5.293449,0.418633,17,341,2.250530,0.006600
ACM,FXS,both,10.214916,1.005591,14,345,3.487041,0.010107
ADA,FXS,both,3.645014,0.227811,15,338,1.443044,0.004269
ADX,FXS,both,2.897505,0.161221,16,390,1.517642,0.003891
AGLD,FXS,both,7.259826,0.988541,14,331,3.086013,0.009323
AMP,FXS,both,6.012130,0.472505,15,360,2.499630,0.006943
ANKR,FXS,both,3.468629,0.229408,15,359,0.679314,0.001892
